#Device;HMC8015
#Device Name;COFFEE
#Format;LOG
#Date;2029-09-15
#Version;01.400-02.430-03.730
#Serial No.;033820106
 #Mode;Unlimited
#Logging Interval[s];1.000
#Specified Logging Count;-----
#Specified Logging Time[s];-----
 #Start Time;12:52:51
#Stop Time;13:54:06
 #Actual Count;3676        
 URMS[V];IRMS[A];P[W];FPLL[Hz];URange[V];IRange[A];S[VA];Q[var];LAMBDA[];UTHD[%];Timestamp
234.92;43.83E-03;3.939;50.015;300;100E-03;10.297;9.513;0.383;3.19;13:45:08.000
234.96;44.29E-03;4.006;50.023;300;100E-03;10.406;9.604;0.385;3.17;13:45:09.000
234.86;37.94E-03;3.257;50.017;300;100E-03;8.910;8.294;0.366;3.19;13:45:10.000
234.88;38.36E-03;3.304;50.015;300;100E-03;9.010;8.382;0.367;3.15;13:45:11.000
234.94;39.15E-03;3.357;50.022;300;100E-03;9.198;8.563;0.365;3.15;13:45:12.000
234.98;37.76E-03;3.248;50.015;300;100E-03;8.873;8.257;0.366;3.18;13:45:13.000
234.95;37.50E-03;3.223;50.015;300;100E-03;8.811;8.200;0.366;3.19;13:45:14.000
234.95;38.11E-03;3.292;50.014;300;100E-03;8.955;8.327;0.368;3.16;13:45:15.000
234.74;37.28E-03;3.154;50.012;300;100E-03;8.752;8.164;0.360;3.15;13:45:16.000
234.87;38.28E-03;3.277;50.016;300;100E-03;8.990;8.372;0.364;3.18;13:45:17.000
234.88;38.35E-03;3.267;50.006;300;100E-03;9.007;8.394;0.363;3.15;13:45:18.000
235.00;37.45E-03;3.196;50.018;300;100E-03;8.800;8.199;0.363;3.21;13:45:19.000
234.93;38.79E-03;3.349;50.007;300;100E-03;9.113;8.476;0.367;3.26;13:45:20.000
234.82;38.23E-03;3.264;50.019;300;100E-03;8.977;8.363;0.364;3.18;13:45:21.000
234.82;38.00E-03;3.268;50.011;300;100E-03;8.923;8.303;0.366;3.19;13:45:22.000
234.84;38.04E-03;3.255;50.008;300;100E-03;8.933;8.319;0.364;3.24;13:45:23.000
234.78;38.01E-03;3.260;50.006;300;100E-03;8.924;8.307;0.365;3.12;13:45:24.000
234.73;38.11E-03;3.265;50.005;300;100E-03;8.945;8.328;0.365;3.19;13:45:25.000
234.89;37.19E-03;3.163;50.012;300;100E-03;8.736;8.144;0.362;3.19;13:45:26.000
234.96;37.75E-03;3.232;50.012;300;100E-03;8.869;8.260;0.364;3.20;13:45:27.000
234.92;38.10E-03;3.310;50.006;300;100E-03;8.951;8.316;0.370;3.24;13:45:28.000
234.91;38.11E-03;3.313;50.019;300;100E-03;8.951;8.316;0.370;3.21;13:45:29.000
234.88;37.97E-03;3.286;50.015;300;100E-03;8.920;8.292;0.368;3.19;13:45:30.000
234.94;37.01E-03;3.147;50.025;300;100E-03;8.695;8.106;0.362;3.20;13:45:31.000
234.91;37.97E-03;3.261;50.025;300;100E-03;8.920;8.303;0.366;3.18;13:45:32.000
234.91;37.96E-03;3.287;50.022;300;100E-03;8.918;8.290;0.369;3.19;13:45:33.000
234.75;37.81E-03;3.205;50.024;300;100E-03;8.877;8.278;0.361;3.08;13:45:34.000
234.85;38.03E-03;3.268;50.018;300;100E-03;8.931;8.312;0.366;3.22;13:45:35.000
234.82;38.13E-03;3.295;50.020;300;100E-03;8.953;8.324;0.368;3.17;13:45:36.000
234.85;40.72E-03;3.562;50.021;300;100E-03;9.563;8.875;0.373;3.22;13:45:37.000
234.91;40.44E-03;3.476;50.028;300;100E-03;9.499;8.840;0.366;3.15;13:45:38.000
234.87;42.77E-03;3.838;50.018;300;100E-03;10.044;9.282;0.382;3.21;13:45:39.000
235.03;43.29E-03;3.889;50.022;300;100E-03;10.174;9.401;0.382;3.25;13:45:40.000
234.93;45.30E-03;4.126;50.035;300;100E-03;10.641;9.809;0.388;3.20;13:45:41.000
234.85;42.30E-03;3.771;50.024;300;100E-03;9.935;9.191;0.380;3.18;13:45:42.000
235.06;42.89E-03;3.833;50.025;300;100E-03;10.082;9.325;0.380;3.18;13:45:43.000
235.03;43.39E-03;3.856;50.031;300;100E-03;10.198;9.441;0.378;3.16;13:45:44.000
235.09;37.92E-03;3.249;50.039;300;100E-03;8.915;8.302;0.364;3.20;13:45:45.000
235.03;38.59E-03;3.279;50.032;300;100E-03;9.069;8.455;0.362;3.24;13:45:46.000
234.99;37.25E-03;3.156;50.037;300;100E-03;8.752;8.163;0.361;3.21;13:45:47.000
234.94;38.07E-03;3.240;50.035;300;100E-03;8.944;8.337;0.362;3.20;13:45:48.000
235.05;37.68E-03;3.214;50.042;300;100E-03;8.857;8.253;0.363;3.27;13:45:49.000
235.10;38.69E-03;3.326;50.038;300;100E-03;9.096;8.466;0.366;3.27;13:45:50.000
234.82;38.78E-03;3.312;50.043;300;100E-03;9.107;8.483;0.364;3.25;13:45:51.000
234.99;38.20E-03;3.267;50.037;300;100E-03;8.976;8.360;0.364;3.22;13:45:52.000
234.92;38.39E-03;3.273;50.036;300;100E-03;9.018;8.403;0.363;3.25;13:45:53.000
235.19;38.29E-03;3.305;50.033;300;100E-03;9.006;8.378;0.367;3.21;13:45:54.000
235.14;38.17E-03;3.278;50.041;300;100E-03;8.975;8.355;0.365;3.22;13:45:55.000
235.18;38.18E-03;3.289;50.043;300;100E-03;8.979;8.354;0.366;3.20;13:45:56.000
235.17;38.10E-03;3.214;50.045;300;100E-03;8.960;8.363;0.359;3.20;13:45:57.000
235.26;38.13E-03;3.241;50.043;300;100E-03;8.969;8.363;0.361;3.22;13:45:58.000
235.06;37.67E-03;3.188;50.044;300;100E-03;8.856;8.262;0.360;3.20;13:45:59.000
235.13;38.11E-03;3.235;50.044;300;100E-03;8.962;8.358;0.361;3.12;13:46:00.000
235.06;38.97E-03;3.306;50.047;300;100E-03;9.160;8.542;0.361;3.25;13:46:01.000
234.99;38.32E-03;3.218;50.052;300;100E-03;9.004;8.409;0.357;3.18;13:46:02.000
235.14;39.00E-03;3.277;50.050;300;100E-03;9.171;8.566;0.357;3.22;13:46:03.000
235.03;38.79E-03;3.304;50.049;300;100E-03;9.117;8.497;0.362;3.22;13:46:04.000
235.03;38.60E-03;3.275;50.048;300;100E-03;9.073;8.462;0.361;3.23;13:46:05.000
235.16;38.14E-03;3.235;50.050;300;100E-03;8.968;8.365;0.361;3.19;13:46:06.000
235.16;37.86E-03;3.191;50.048;300;100E-03;8.902;8.310;0.358;3.24;13:46:07.000
235.00;38.65E-03;3.256;50.041;300;100E-03;9.082;8.478;0.359;3.24;13:46:08.000
235.05;41.85E-03;3.659;50.049;300;100E-03;9.836;9.130;0.372;3.26;13:46:09.000
235.13;39.55E-03;3.364;50.048;300;100E-03;9.300;8.670;0.362;3.24;13:46:10.000
235.08;41.96E-03;3.659;50.047;300;100E-03;9.863;9.160;0.371;3.21;13:46:11.000
235.07;42.00E-03;3.677;50.042;300;100E-03;9.873;9.163;0.372;3.23;13:46:12.000
234.95;42.90E-03;3.783;50.042;300;100E-03;10.080;9.343;0.375;3.23;13:46:13.000
235.03;42.82E-03;3.747;50.042;300;100E-03;10.065;9.342;0.372;3.23;13:46:14.000
235.00;44.96E-03;4.071;50.041;300;100E-03;10.566;9.751;0.385;3.21;13:46:15.000
235.00;45.96E-03;4.177;50.035;300;100E-03;10.801;9.961;0.387;3.22;13:46:16.000
234.98;40.42E-03;3.504;50.033;300;100E-03;9.498;8.828;0.369;3.19;13:46:17.000
235.01;42.49E-03;3.721;50.033;300;100E-03;9.985;9.265;0.373;3.22;13:46:18.000
234.80;43.67E-03;3.855;50.042;300;100E-03;10.253;9.501;0.376;3.22;13:46:19.000
234.74;37.95E-03;3.184;50.041;300;100E-03;8.908;8.320;0.357;3.19;13:46:20.000
234.64;38.72E-03;3.299;50.039;300;100E-03;9.086;8.466;0.363;3.21;13:46:21.000
234.67;38.73E-03;3.305;50.040;300;100E-03;9.090;8.467;0.364;3.20;13:46:22.000
234.74;38.26E-03;3.243;50.047;300;100E-03;8.981;8.375;0.361;3.19;13:46:23.000
234.49;38.55E-03;3.248;50.040;300;100E-03;9.040;8.436;0.359;3.23;13:46:24.000
234.82;38.14E-03;3.234;50.050;300;100E-03;8.957;8.353;0.361;3.21;13:46:25.000
234.74;38.79E-03;3.294;50.047;300;100E-03;9.106;8.490;0.362;3.21;13:46:26.000
234.81;38.75E-03;3.292;50.048;300;100E-03;9.100;8.483;0.362;3.23;13:46:27.000
234.80;38.34E-03;3.254;50.052;300;100E-03;9.002;8.393;0.361;3.19;13:46:28.000
234.79;38.18E-03;3.213;50.052;300;100E-03;8.964;8.368;0.358;3.19;13:46:29.000
234.83;38.25E-03;3.214;50.051;300;100E-03;8.983;8.388;0.358;3.19;13:46:30.000
234.70;38.36E-03;3.223;50.051;300;100E-03;9.004;8.407;0.358;3.19;13:46:31.000
234.80;39.15E-03;3.345;50.052;300;100E-03;9.193;8.563;0.364;3.15;13:46:32.000
234.77;38.91E-03;3.274;50.050;300;100E-03;9.135;8.528;0.358;3.20;13:46:33.000
234.78;39.21E-03;3.300;50.053;300;100E-03;9.205;8.593;0.359;3.18;13:46:34.000
234.81;38.99E-03;3.291;50.052;300;100E-03;9.156;8.544;0.359;3.18;13:46:35.000
234.82;37.63E-03;3.150;50.045;300;100E-03;8.836;8.256;0.356;3.20;13:46:36.000
234.76;37.56E-03;3.162;50.047;300;100E-03;8.817;8.231;0.359;3.16;13:46:37.000
234.83;38.41E-03;3.274;50.049;300;100E-03;9.020;8.405;0.363;3.15;13:46:38.000
234.68;37.86E-03;3.180;50.049;300;100E-03;8.885;8.297;0.358;3.14;13:46:39.000
234.66;37.71E-03;3.166;50.051;300;100E-03;8.848;8.263;0.358;3.18;13:46:40.000
234.66;38.87E-03;3.288;50.050;300;100E-03;9.121;8.508;0.360;3.19;13:46:41.000
234.58;39.43E-03;3.307;50.048;300;100E-03;9.249;8.637;0.358;3.23;13:46:42.000
234.62;38.85E-03;3.221;50.044;300;100E-03;9.116;8.527;0.353;3.22;13:46:43.000
234.67;39.13E-03;3.296;50.045;300;100E-03;9.182;8.570;0.359;3.21;13:46:44.000
234.67;41.03E-03;3.477;50.052;300;100E-03;9.628;8.978;0.361;3.20;13:46:45.000
234.65;43.91E-03;3.888;50.046;300;100E-03;10.305;9.543;0.377;3.23;13:46:46.000
234.87;40.43E-03;3.517;50.045;300;100E-03;9.497;8.822;0.370;3.22;13:46:47.000
234.91;41.25E-03;3.594;50.046;300;100E-03;9.690;8.999;0.371;3.24;13:46:48.000
234.90;45.62E-03;4.114;50.040;300;100E-03;10.717;9.895;0.384;3.23;13:46:49.000
234.95;47.18E-03;4.249;50.049;300;100E-03;11.086;10.239;0.383;3.25;13:46:50.000
235.00;49.10E-03;4.494;50.042;300;100E-03;11.537;10.626;0.389;3.25;13:46:51.000
234.77;38.95E-03;3.266;50.045;300;100E-03;9.145;8.542;0.357;3.23;13:46:52.000
234.96;39.13E-03;3.334;50.038;300;100E-03;9.193;8.567;0.363;3.24;13:46:53.000
235.02;38.69E-03;3.285;50.046;300;100E-03;9.092;8.478;0.361;3.23;13:46:54.000
234.95;38.93E-03;3.266;50.043;300;100E-03;9.146;8.543;0.357;3.24;13:46:55.000
234.90;39.05E-03;3.288;50.044;300;100E-03;9.173;8.564;0.358;3.26;13:46:56.000
234.92;38.12E-03;3.197;50.042;300;100E-03;8.955;8.365;0.357;3.26;13:46:57.000
234.73;38.13E-03;3.179;50.044;300;100E-03;8.951;8.368;0.355;3.26;13:46:58.000
234.72;39.22E-03;3.320;50.038;300;100E-03;9.205;8.585;0.361;3.27;13:46:59.000
234.99;39.31E-03;3.28;50.040;300;500E-03;9.24;8.63;0.355;3.26;13:47:00.000
234.95;39.33E-03;3.329;50.043;300;100E-03;9.240;8.619;0.360;3.26;13:47:01.000
235.01;38.44E-03;3.196;50.031;300;100E-03;9.033;8.448;0.354;3.29;13:47:02.000
235.03;38.78E-03;3.262;50.038;300;100E-03;9.113;8.510;0.358;3.24;13:47:03.000
234.89;39.02E-03;3.262;50.035;300;100E-03;9.165;8.565;0.356;3.26;13:47:04.000
234.82;38.99E-03;3.240;50.037;300;100E-03;9.157;8.564;0.354;3.28;13:47:05.000
234.99;38.68E-03;3.276;50.031;300;100E-03;9.089;8.478;0.360;3.25;13:47:06.000
235.02;38.06E-03;3.191;50.030;300;100E-03;8.945;8.357;0.357;3.25;13:47:07.000
234.99;38.87E-03;3.274;50.031;300;100E-03;9.134;8.527;0.358;3.27;13:47:08.000
234.74;38.52E-03;3.242;50.033;300;100E-03;9.043;8.442;0.359;3.26;13:47:09.000
234.80;38.86E-03;3.276;50.032;300;100E-03;9.125;8.517;0.359;3.27;13:47:10.000
234.80;38.36E-03;3.229;50.034;300;100E-03;9.007;8.408;0.359;3.30;13:47:11.000
234.87;39.36E-03;3.282;50.027;300;100E-03;9.243;8.641;0.355;3.26;13:47:12.000
235.00;37.83E-03;3.184;50.029;300;100E-03;8.890;8.301;0.358;3.26;13:47:13.000
235.01;39.23E-03;3.304;50.032;300;100E-03;9.220;8.608;0.358;3.29;13:47:14.000
235.07;39.98E-03;3.390;50.024;300;100E-03;9.398;8.765;0.361;3.27;13:47:15.000
234.99;38.66E-03;3.233;50.033;300;100E-03;9.085;8.490;0.356;3.27;13:47:16.000
234.76;39.13E-03;3.297;50.034;300;100E-03;9.187;8.575;0.359;3.31;13:47:17.000
234.84;38.44E-03;3.250;50.041;300;100E-03;9.028;8.422;0.360;3.27;13:47:18.000
235.10;41.74E-03;3.632;50.035;300;100E-03;9.813;9.116;0.370;3.31;13:47:19.000
235.09;41.44E-03;3.604;50.037;300;100E-03;9.743;9.052;0.370;3.31;13:47:20.000
234.97;44.15E-03;3.924;50.037;300;100E-03;10.374;9.603;0.378;3.26;13:47:21.000
235.05;42.84E-03;3.748;50.035;300;100E-03;10.070;9.346;0.372;3.22;13:47:22.000
234.88;42.84E-03;3.722;50.037;300;100E-03;10.063;9.349;0.370;3.25;13:47:23.000
234.88;43.09E-03;3.771;50.029;300;100E-03;10.122;9.393;0.373;3.25;13:47:24.000
235.12;44.03E-03;3.837;50.030;300;100E-03;10.353;9.615;0.371;3.24;13:47:25.000
235.16;43.14E-03;3.765;50.029;300;100E-03;10.145;9.420;0.371;3.21;13:47:26.000
235.22;39.20E-03;3.278;50.031;300;100E-03;9.219;8.617;0.356;3.24;13:47:27.000
235.01;38.72E-03;3.300;50.025;300;100E-03;9.100;8.480;0.363;3.23;13:47:28.000
235.00;38.55E-03;3.218;50.025;300;100E-03;9.060;8.470;0.355;3.28;13:47:29.000
234.97;38.51E-03;3.251;50.027;300;100E-03;9.049;8.444;0.359;3.24;13:47:30.000
234.98;39.44E-03;3.328;50.024;300;100E-03;9.268;8.650;0.359;3.25;13:47:31.000
234.92;38.60E-03;3.247;50.029;300;100E-03;9.068;8.466;0.358;3.25;13:47:32.000
234.98;38.09E-03;3.17;50.024;300;500E-03;8.95;8.37;0.354;3.24;13:47:33.000
235.02;38.10E-03;3.187;50.030;300;100E-03;8.954;8.368;0.356;3.24;13:47:34.000
235.02;39.25E-03;3.306;50.031;300;100E-03;9.225;8.612;0.358;3.24;13:47:35.000
234.86;38.62E-03;3.242;50.031;300;100E-03;9.070;8.470;0.357;3.27;13:47:36.000
234.90;38.98E-03;3.274;50.026;300;100E-03;9.157;8.552;0.358;3.25;13:47:37.000
234.93;37.94E-03;3.198;50.025;300;100E-03;8.912;8.318;0.359;3.27;13:47:38.000
234.94;38.78E-03;3.269;50.033;300;100E-03;9.110;8.503;0.359;3.27;13:47:39.000
234.89;38.58E-03;3.259;50.034;300;100E-03;9.062;8.455;0.360;3.25;13:47:40.000
234.88;38.84E-03;3.275;50.038;300;100E-03;9.124;8.516;0.359;3.25;13:47:41.000
234.93;38.69E-03;3.253;50.036;300;100E-03;9.089;8.487;0.358;3.24;13:47:42.000
234.88;38.44E-03;3.195;50.037;300;100E-03;9.028;8.444;0.354;3.26;13:47:43.000
234.83;38.26E-03;3.219;50.039;300;100E-03;8.984;8.388;0.358;3.25;13:47:44.000
234.68;37.76E-03;3.154;50.042;300;100E-03;8.863;8.282;0.356;3.26;13:47:45.000
234.84;38.29E-03;3.216;50.038;300;100E-03;8.992;8.398;0.358;3.25;13:47:46.000
234.94;39.21E-03;3.330;50.042;300;100E-03;9.212;8.589;0.361;3.27;13:47:47.000
235.02;39.00E-03;3.263;50.040;300;100E-03;9.167;8.567;0.356;3.31;13:47:48.000
235.00;38.54E-03;3.257;50.037;300;100E-03;9.056;8.451;0.360;3.28;13:47:49.000
235.03;39.35E-03;3.376;50.040;300;100E-03;9.248;8.609;0.365;3.30;13:47:50.000
235.10;38.79E-03;3.264;50.041;300;100E-03;9.119;8.515;0.358;3.28;13:47:51.000
235.07;39.74E-03;3.337;50.035;300;100E-03;9.341;8.725;0.357;3.26;13:47:52.000
234.98;43.29E-03;3.788;50.037;300;100E-03;10.172;9.440;0.372;3.28;13:47:53.000
234.96;41.01E-03;3.540;50.039;300;100E-03;9.637;8.963;0.367;3.29;13:47:54.000
235.07;44.68E-03;3.998;50.038;300;100E-03;10.502;9.711;0.381;3.29;13:47:55.000
235.07;43.66E-03;3.891;50.033;300;100E-03;10.262;9.496;0.379;3.28;13:47:56.000
235.09;44.96E-03;3.998;50.032;300;100E-03;10.570;9.784;0.378;3.23;13:47:57.000
235.17;44.25E-03;3.894;50.034;300;100E-03;10.405;9.649;0.374;3.22;13:47:58.000
235.20;inf;inf;50.039;300;100E-03;inf;inf;inf;3.20;13:47:59.000
235.15;43.24E-03;3.73;50.040;300;500E-03;10.17;9.46;0.367;3.18;13:48:00.000
235.16;39.00E-03;3.301;50.038;300;100E-03;9.172;8.558;0.360;3.20;13:48:01.000
235.16;38.52E-03;3.256;50.037;300;100E-03;9.058;8.452;0.359;3.19;13:48:02.000
235.17;38.93E-03;3.276;50.038;300;100E-03;9.156;8.550;0.358;3.20;13:48:03.000
235.16;38.08E-03;3.183;50.042;300;100E-03;8.954;8.369;0.356;3.21;13:48:04.000
235.26;38.55E-03;3.262;50.042;300;100E-03;9.070;8.463;0.360;3.21;13:48:05.000
235.23;38.74E-03;3.267;50.037;300;100E-03;9.113;8.508;0.358;3.21;13:48:06.000
235.14;37.84E-03;3.193;50.033;300;100E-03;8.897;8.305;0.359;3.22;13:48:07.000
235.15;38.83E-03;3.289;50.040;300;100E-03;9.131;8.518;0.360;3.26;13:48:08.000
235.16;38.29E-03;3.236;50.039;300;100E-03;9.004;8.403;0.359;3.26;13:48:09.000
235.15;38.67E-03;3.246;50.037;300;100E-03;9.092;8.493;0.357;3.20;13:48:10.000
235.18;38.08E-03;3.213;50.030;300;100E-03;8.956;8.360;0.359;3.25;13:48:11.000
235.18;38.12E-03;3.214;50.035;300;100E-03;8.966;8.370;0.359;3.26;13:48:12.000
235.13;38.29E-03;3.251;50.030;300;100E-03;9.002;8.395;0.361;3.23;13:48:13.000
235.19;38.42E-03;3.248;50.028;300;100E-03;9.035;8.431;0.360;3.25;13:48:14.000
235.18;38.62E-03;3.270;50.026;300;100E-03;9.082;8.473;0.360;3.27;13:48:15.000
235.13;38.41E-03;3.256;50.031;300;100E-03;9.031;8.424;0.361;3.28;13:48:16.000
235.20;38.57E-03;3.255;50.028;300;100E-03;9.071;8.468;0.359;3.32;13:48:17.000
235.23;38.46E-03;3.267;50.035;300;100E-03;9.047;8.437;0.361;3.27;13:48:18.000
235.19;38.61E-03;3.285;50.026;300;100E-03;9.080;8.465;0.362;3.30;13:48:19.000
235.36;38.64E-03;3.259;50.028;300;100E-03;9.095;8.491;0.358;3.26;13:48:20.000
235.14;38.81E-03;3.267;50.022;300;100E-03;9.126;8.522;0.358;3.31;13:48:21.000
235.10;38.79E-03;3.263;50.024;300;100E-03;9.119;8.515;0.358;3.27;13:48:22.000
235.05;38.61E-03;3.271;50.021;300;100E-03;9.075;8.465;0.360;3.30;13:48:23.000
235.02;38.53E-03;3.259;50.018;300;100E-03;9.056;8.449;0.360;3.27;13:48:24.000
235.04;40.64E-03;3.513;50.021;300;100E-03;9.553;8.884;0.368;3.27;13:48:25.000
235.05;40.59E-03;3.496;50.021;300;100E-03;9.541;8.877;0.366;3.28;13:48:26.000
235.01;38.89E-03;3.281;50.012;300;100E-03;9.139;8.529;0.359;3.27;13:48:27.000
235.04;41.50E-03;3.616;50.009;300;100E-03;9.755;9.060;0.371;3.25;13:48:28.000
234.97;42.13E-03;3.674;50.010;300;100E-03;9.900;9.193;0.371;3.25;13:48:29.000
235.04;42.45E-03;3.735;50.015;300;100E-03;9.977;9.251;0.374;3.25;13:48:30.000
235.01;45.33E-03;4.087;50.013;300;100E-03;10.652;9.837;0.384;3.24;13:48:31.000
235.03;45.48E-03;4.090;50.012;300;100E-03;10.689;9.875;0.383;3.22;13:48:32.000
234.97;45.79E-03;4.054;50.013;300;100E-03;10.759;9.966;0.377;3.22;13:48:33.000
235.01;39.03E-03;3.315;50.016;300;100E-03;9.172;8.552;0.361;3.21;13:48:34.000
235.06;39.77E-03;3.425;50.015;300;100E-03;9.348;8.698;0.366;3.21;13:48:35.000
234.97;39.00E-03;3.327;50.013;300;100E-03;9.165;8.540;0.363;3.21;13:48:36.000
234.89;38.65E-03;3.257;50.018;300;100E-03;9.078;8.473;0.359;3.22;13:48:37.000
234.85;38.59E-03;3.272;50.022;300;100E-03;9.063;8.452;0.361;3.24;13:48:38.000
234.95;39.14E-03;3.299;50.021;300;100E-03;9.195;8.583;0.359;3.27;13:48:39.000
234.98;38.73E-03;3.287;50.016;300;100E-03;9.100;8.486;0.361;3.23;13:48:40.000
235.00;38.79E-03;3.273;50.020;300;100E-03;9.116;8.508;0.359;3.23;13:48:41.000
235.06;38.19E-03;3.211;50.015;300;100E-03;8.976;8.382;0.358;3.23;13:48:42.000
234.95;37.97E-03;3.181;50.024;300;100E-03;8.922;8.335;0.357;3.24;13:48:43.000
234.94;38.80E-03;3.275;50.018;300;100E-03;9.116;8.507;0.359;3.21;13:48:44.000
234.98;39.17E-03;3.308;50.020;300;100E-03;9.204;8.589;0.359;3.22;13:48:45.000
234.83;38.48E-03;3.267;50.022;300;100E-03;9.036;8.425;0.362;3.24;13:48:46.000
234.83;37.93E-03;3.228;50.020;300;100E-03;8.906;8.301;0.362;3.25;13:48:47.000
234.80;38.27E-03;3.271;50.024;300;100E-03;8.985;8.369;0.364;3.22;13:48:48.000
234.76;38.90E-03;3.309;50.019;300;100E-03;9.131;8.511;0.362;3.24;13:48:49.000
234.76;42.95E-03;3.798;50.020;300;100E-03;10.084;9.341;0.377;3.20;13:48:50.000
234.74;40.74E-03;3.534;50.012;300;100E-03;9.563;8.886;0.370;3.20;13:48:51.000
234.63;40.55E-03;3.502;50.019;300;100E-03;9.514;8.846;0.368;3.21;13:48:52.000
234.67;38.33E-03;3.245;50.017;300;100E-03;8.995;8.390;0.361;3.18;13:48:53.000
234.65;38.82E-03;3.299;50.016;300;100E-03;9.110;8.491;0.362;3.16;13:48:54.000
234.64;37.93E-03;3.181;50.014;300;100E-03;8.900;8.313;0.357;3.14;13:48:55.000
234.68;38.21E-03;3.209;50.019;300;100E-03;8.968;8.374;0.358;3.15;13:48:56.000
234.49;39.11E-03;3.314;50.019;300;100E-03;9.170;8.550;0.361;3.13;13:48:57.000
234.58;38.36E-03;3.191;50.012;300;100E-03;8.998;8.413;0.355;3.11;13:48:58.000
234.61;38.72E-03;3.267;50.010;300;100E-03;9.084;8.477;0.360;3.15;13:48:59.000
234.60;43.67E-03;3.803;50.009;300;100E-03;10.244;9.512;0.371;3.18;13:49:00.000
234.57;40.43E-03;3.457;50.011;300;100E-03;9.484;8.832;0.364;3.15;13:49:01.000
234.62;43.06E-03;3.809;50.011;300;100E-03;10.104;9.358;0.377;3.19;13:49:02.000
234.61;43.67E-03;3.898;50.009;300;100E-03;10.245;9.474;0.381;3.20;13:49:03.000
234.67;41.66E-03;3.689;50.011;300;100E-03;9.777;9.054;0.377;3.17;13:49:04.000
234.62;42.91E-03;3.814;50.014;300;100E-03;10.069;9.318;0.379;3.20;13:49:05.000
234.65;44.99E-03;4.003;50.014;300;100E-03;10.556;9.768;0.379;3.19;13:49:06.000
234.54;44.87E-03;3.941;50.011;300;100E-03;10.524;9.758;0.374;3.18;13:49:07.000
234.59;39.14E-03;3.334;50.016;300;100E-03;9.183;8.556;0.363;3.19;13:49:08.000
234.70;38.51E-03;3.254;50.012;300;100E-03;9.037;8.431;0.360;3.18;13:49:09.000
234.65;37.74E-03;3.167;50.012;300;100E-03;8.856;8.270;0.358;3.20;13:49:10.000
234.57;38.55E-03;3.255;50.015;300;100E-03;9.043;8.436;0.360;3.21;13:49:11.000
234.66;38.61E-03;3.258;50.013;300;100E-03;9.061;8.454;0.360;3.19;13:49:12.000
234.65;39.18E-03;3.346;50.011;300;100E-03;9.195;8.565;0.364;3.19;13:49:13.000
234.61;38.52E-03;3.229;50.010;300;100E-03;9.037;8.441;0.357;3.17;13:49:14.000
234.61;38.90E-03;3.335;50.016;300;100E-03;9.125;8.494;0.365;3.17;13:49:15.000
234.62;38.99E-03;3.268;50.016;300;100E-03;9.148;8.544;0.357;3.17;13:49:16.000
234.57;38.48E-03;3.236;50.011;300;100E-03;9.027;8.426;0.359;3.20;13:49:17.000
234.65;38.71E-03;3.264;50.016;300;100E-03;9.083;8.476;0.359;3.19;13:49:18.000
234.64;38.98E-03;3.296;50.012;300;100E-03;9.145;8.531;0.360;3.19;13:49:19.000
234.67;37.89E-03;3.165;50.015;300;100E-03;8.892;8.310;0.356;3.16;13:49:20.000
234.59;38.59E-03;3.257;50.009;300;100E-03;9.054;8.448;0.360;3.17;13:49:21.000
234.55;38.01E-03;3.171;50.010;300;100E-03;8.914;8.331;0.356;3.17;13:49:22.000
234.74;38.86E-03;3.273;50.009;300;100E-03;9.122;8.515;0.359;3.15;13:49:23.000
234.48;38.69E-03;3.220;50.010;300;100E-03;9.072;8.482;0.355;3.16;13:49:24.000
234.53;38.98E-03;3.279;50.008;300;100E-03;9.143;8.535;0.359;3.16;13:49:25.000
234.56;38.68E-03;3.251;50.006;300;100E-03;9.072;8.469;0.358;3.17;13:49:26.000
234.53;38.53E-03;3.238;50.009;300;100E-03;9.037;8.437;0.358;3.16;13:49:27.000
234.47;38.06E-03;3.187;50.011;300;100E-03;8.924;8.335;0.357;3.16;13:49:28.000
234.54;39.03E-03;3.289;50.011;300;100E-03;9.154;8.543;0.359;3.16;13:49:29.000
234.56;38.18E-03;3.200;50.005;300;100E-03;8.956;8.365;0.357;3.17;13:49:30.000
234.44;38.62E-03;3.258;50.010;300;100E-03;9.055;8.449;0.360;3.18;13:49:31.000
234.55;43.22E-03;3.812;50.008;300;100E-03;10.137;9.393;0.376;3.16;13:49:32.000
234.46;38.02E-03;3.206;50.001;300;100E-03;8.914;8.318;0.360;3.17;13:49:33.000
234.57;39.57E-03;3.327;50.000;300;100E-03;9.282;8.665;0.358;3.16;13:49:34.000
234.42;38.11E-03;3.185;50.005;300;100E-03;8.934;8.348;0.356;3.20;13:49:35.000
234.51;43.97E-03;3.884;49.999;300;100E-03;10.310;9.551;0.377;3.17;13:49:36.000
234.51;44.19E-03;3.918;50.001;300;100E-03;10.364;9.595;0.378;3.17;13:49:37.000
234.50;43.37E-03;3.835;49.998;300;100E-03;10.169;9.419;0.377;3.20;13:49:38.000
234.47;41.94E-03;3.682;50.004;300;100E-03;9.834;9.119;0.374;3.19;13:49:39.000
234.64;43.77E-03;3.847;50.007;300;100E-03;10.271;9.523;0.375;3.19;13:49:40.000
234.67;45.22E-03;4.035;50.005;300;100E-03;10.612;9.815;0.380;3.18;13:49:41.000
234.60;38.94E-03;3.296;50.012;300;100E-03;9.136;8.521;0.361;3.20;13:49:42.000
